data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimas_fatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
22/11/2020;08:20:00;COM VÍTIMA;CORDEIRO;AV CAXANGA;COLISÃO COM CICLISTA;1;;1;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-32;;2020
22/11/2020;08:28:00;COM VÍTIMA;ALTO SANTA TERESINHA;RUA TAMBOARA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
22/11/2020;11:47:00;SEM VÍTIMA;IPUTINGA;RUA DR JOSE ANASTACIO DA SILVA GUIMARAES;COLISÃO;3;;;;;;;;0;;;;;;;;;;2020
22/11/2020;23:26:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO;1;;;;;;1;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;N/I;2020
23/11/2020;08:32:00;COM VÍTIMA;BOA VIAGEM;RUA GENERAL SALGADO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
23/11/2020;19:02:00;COM VÍTIMA;IMBIRIBEIRA;AV RECIFE;CHOQUE OBJETO FIXO;1;;;;;;;;1;;;;;;;;;;2020
23/11/2020;19:07:00;SEM VÍTIMA;IPSEP;RUA PINTOR ANTONIO ALBUQUERQUE;CHOQUE OBJETO FIXO;;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;30KM;2020
23/11/2020;19:39:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
23/11/2020;19:47:00;COM VÍTIMA;IMBIRIBEIRA;AV PINHEIROS;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
24/11/2020;09:54:00;COM VÍTIMA;APIPUCOS;RUA DE APIPUCOS;COLISÃO FRONTAL;2;;;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;R-6a;;2020
24/11/2020;10:13:00;COM VÍTIMA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;ATROPELAMENTO;1;1;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
24/11/2020;12:39:00;COM VÍTIMA;VÁRZEA;RUA PROFESSOR ANTONIO COELHO;COLISÃO COM CICLISTA;1;;1;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;30 km/h;2020
24/11/2020;12:50:00;SEM VÍTIMA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
24/11/2020;13:45:00;COM VÍTIMA;BOA VISTA;RUA DA AURORA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
24/11/2020;17:14:00;COM VÍTIMA;VÁRZEA;AV AFONSO OLINDENSE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
24/11/2020;18:44:00;COM VÍTIMA;ENCRUZILHADA;EST DE BELEM;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;;2020
24/11/2020;21:14:00;COM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
25/11/2020;09:04:00;COM VÍTIMA;CABANGA;RUA DILERMANO REIS;COLISÃO COM CICLISTA;;;1;;1;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
25/11/2020;14:09:00;COM VÍTIMA;ROSARINHO;EST VELHA DE AGUA FRIA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
25/11/2020;15:43:00;COM VÍTIMA;TEJIPIÓ;RUA FALCAO DE LACERDA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;;Incompleta;Seca;Mal conservada;Não existe;R-6a;;2020
25/11/2020;17:04:00;COM VÍTIMA;SAN MARTIN;AV GENERAL SAN MARTIN;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
25/11/2020;19:05:00;COM VÍTIMA;SÃO JOSÉ;RUA IMPERIAL;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
26/11/2020;06:25:00;COM VÍTIMA;ESTÂNCIA;AV DR JOSE RUFINO;COLISÃO;1;1;;;;;;;2;;;;;;;;;;2020
26/11/2020;11:03:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;CHOQUE OBJETO FIXO;;;;;;1;;;0;;;;;;;;;;2020
26/11/2020;11:30:00;COM VÍTIMA;TAMARINEIRA;AV CONS ROSA E SILVA;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
26/11/2020;11:39:00;COM VÍTIMA;JIQUIÁ;AV DR JOSE RUFINO;COLISÃO FRONTAL;;1;;;;1;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
26/11/2020;12:15:00;COM VÍTIMA;BEBERIBE;AV BEBERIBE;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
26/11/2020;12:51:00;COM VÍTIMA;JOANA BEZERRA;VDO PAPA JOAO PAULO II;ATROPELAMENTO;;;;1;1;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
26/11/2020;15:39:00;COM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;1;1;;;;1;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;60 km/h;2020
26/11/2020;16:04:00;SEM VÍTIMA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
26/11/2020;16:18:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO TRANSVERSAL;2;;;1;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2020
26/11/2020;18:58:00;COM VÍTIMA;DERBY;RUA JOAQUIM NABUCO;COLISÃO TRASEIRA;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;50 km/h;2020
27/11/2020;03:02:00;COM VÍTIMA;SANTO ANTÔNIO;RUA DO SOL;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
27/11/2020;08:16:00;COM VÍTIMA;MADALENA;AV CAXANGA;COLISÃO COM CICLISTA;;1;1;;;;;;3;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
27/11/2020;08:58:00;COM VÍTIMA;MUSTARDINHA;AV MANOEL GONCALVES DA LUZ;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
27/11/2020;09:49:00;COM VÍTIMA;MADALENA;AV BEIRA RIO;CHOQUE VEÍCULO PARADO;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
27/11/2020;10:52:00;SEM VÍTIMA;SANTO AMARO;RUA DA SAUDADE;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
27/11/2020;10:59:00;COM VÍTIMA;TAMARINEIRA;AV NORTE;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
27/11/2020;16:56:00;COM VÍTIMA;APIPUCOS;AV DEZESSETE DE AGOSTO;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;;2020
27/11/2020;19:00:00;COM VÍTIMA;SANTO AMARO;RUA AURORA;COLISÃO COM CICLISTA;;1;1;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
28/11/2020;05:57:00;SEM VÍTIMA;TORRÕES;RUA LUIZ DA CAMARA CASCUDO;CHOQUE VEÍCULO PARADO;2;;;;;;;;0;;;;;;;;;;2020
28/11/2020;07:33:00;SEM VÍTIMA;SANTO AMARO;AV CRUZ CABUGA;COLISÃO FRONTAL;1;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
28/11/2020;11:23:00;COM VÍTIMA;SANTO AMARO;RUA DA AURORA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
28/11/2020;14:06:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
28/11/2020;17:13:00;COM VÍTIMA;SANTO AMARO;AV NORTE;COLISÃO COM CICLISTA;;1;1;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
28/11/2020;18:11:00;SEM VÍTIMA;VÁRZEA;RUA GASTAO VIDIGAL;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
28/11/2020;21:45:00;SEM VÍTIMA;BOA VIAGEM;AV HELIO FALCAO;CHOQUE;1;;;;;;;;0;;;;;;;;;;2020
28/11/2020;22:20:00;COM VÍTIMA;BOA VIAGEM;RUA RIBEIRO DE BRITO;ENGAVETAMENTO;3;1;;;;;;;1;;;;;;;;;;2020
29/11/2020;00:55:00;COM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO TRANSVERSAL;2;;;;;;;;3;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2020
29/11/2020;08:55:00;COM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;COLISÃO TRASEIRA;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;2020
29/11/2020;09:06:00;COM VÍTIMA;BOA VISTA;RUA DO PRINCIPE;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;1;;Chuvoso;Sem defeito;;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;;2020
29/11/2020;13:14:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
29/11/2020;15:08:00;COM VÍTIMA;AFOGADOS;EST DOS REMEDIOS;CHOQUE OBJETO FIXO;1;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;2020
29/11/2020;19:37:00;COM VÍTIMA;ALTO JOSÉ BONIFÁCIO;RUA ALTO JOSE BONIFACIO;COLISÃO FRONTAL;2;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
29/11/2020;19:52:00;COM VÍTIMA;IPUTINGA;AV MAURICIO DE NASSAU;ABALROAMENTO LONGITUDINAL;;2;;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
29/11/2020;20:14:00;COM VÍTIMA;BOA VIAGEM;RUA CORONEL ANIZIO RODRIGUES COELHO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
30/11/2020;02:51:00;SEM VÍTIMA;BOA VIAGEM;RUA ANTONIO FALCAO;CHOQUE OBJETO FIXO;1;;;;;;;;0;;;;;;;;;;2020
30/11/2020;10:47:00;COM VÍTIMA;BOA VISTA;RUA MONTE CASTELO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
30/11/2020;12:12:00;COM VÍTIMA;ENCRUZILHADA;AV NORTE;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
30/11/2020;12:47:00;COM VÍTIMA;PINA;AV CONSELHEIRO AGUIAR;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;2020
30/11/2020;12:51:00;SEM VÍTIMA;MADALENA;AV CAXANGA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
30/11/2020;13:30:00;COM VÍTIMA;MADALENA;RUA JOAO IVO DA SILVA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
30/11/2020;14:52:00;COM VÍTIMA;IBURA;AV DOIS RIOS;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Não há placas;;2020
30/11/2020;15:00:00;SEM VÍTIMA;CASA AMARELA;RUA XAVANTES;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
30/11/2020;15:38:00;COM VÍTIMA;SOLEDADE;RUA DAS NINFAS;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
30/11/2020;16:40:00;COM VÍTIMA;BREJO DE BEBERIBE;AV VEREADOR OTACILIO AZEVEDO;CHOQUE VEÍCULO PARADO;2;;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;2020
30/11/2020;16:51:00;COM VÍTIMA;CAXANGÁ;AV CAXANGA;ABALROAMENTO TRANSVERSAL;;2;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;2020
30/11/2020;17:28:00;COM VÍTIMA;VÁRZEA;AV PROFESSOR LUIZ FREIRE;COLISÃO;;2;;;;;;;2;;;;;;;;;;2020
30/11/2020;17:47:00;COM VÍTIMA;BREJO DE BEBERIBE;RUA URIEL DE HOLANDA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
30/11/2020;18:01:00;COM VÍTIMA;SÃO JOSÉ;AV SUL;ABALROAMENTO TRANSVERSAL;;2;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;;;2020
30/11/2020;19:40:00;COM VÍTIMA;CASA AMARELA;RUA CONS PERETTI;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
30/11/2020;20:46:00;COM VÍTIMA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;ENGAVETAMENTO;4;;;;;;;;2;;;;;;;;;;2020
30/11/2020;22:14:00;COM VÍTIMA;MADALENA;AV VISCONDE DE ALBUQUERQUE;COLISÃO;2;;;;;;;;1;;;;;;;;;;2020
01/12/2020;08:46:00;SEM VÍTIMA;VASCO DA GAMA;AV NORTE;COLISÃO;3;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;2020
01/12/2020;08:57:00;SEM VÍTIMA;IMBIRIBEIRA;;COLISÃO;1;;;;;;1;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
01/12/2020;21:56:00;COM VÍTIMA;ESPINHEIRO;RUA QUARENTA E OITO;ABALROAMENTO TRANSVERSAL;;2;;;;;;;2;;Chuvoso;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-3;30 km/h;2020
01/12/2020;22:02:00;COM VÍTIMA;TEJIPIÓ;AV DR JOSE RUFINO;COLISÃO;;2;;;;;;;2;;;;;;;;;;2020
02/12/2020;08:17:00;COM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
02/12/2020;09:59:00;SEM VÍTIMA;CORDEIRO;RUA TOMAZ GONZAGA;COLISÃO;;;;;;;;;0;;;;;;;;;;2020
02/12/2020;11:11:00;COM VÍTIMA;IMBIRIBEIRA;RUA MURITIBA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Outras;;2020
02/12/2020;11:31:00;COM VÍTIMA;ESTÂNCIA;AV DR JOSE RUFINO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
02/12/2020;13:47:00;COM VÍTIMA;PINA;RUA DAGOBERTO PIRES;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
02/12/2020;16:00:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;2020
02/12/2020;17:43:00;COM VÍTIMA;CAMPO GRANDE;EST DE BELEM;COLISÃO TRASEIRA;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;R-6a;;2020
02/12/2020;17:47:00;COM VÍTIMA;SANTO AMARO;RUA TUPINAMBAS;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
02/12/2020;19:51:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;CHOQUE;2;;;;;;;;0;;;;;;;;;;2020
02/12/2020;20:22:00;COM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
02/12/2020;21:32:00;COM VÍTIMA;ILHA JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
02/12/2020;23:00:00;COM VÍTIMA;BOA VIAGEM;RUA PADRE BERNADINO PESSOA;ABALROAMENTO TRANSVERSAL;3;;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
02/12/2020;23:41:00;COM VÍTIMA;MADALENA;RUA COMENDADOR BENTO AGUIAR;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
03/12/2020;08:37:00;SEM VÍTIMA;IPUTINGA;AV MARIO ALVARES PEREIRA DE LYRA;ABALROAMENTO LONGITUDINAL;1;;;;;;;1;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;40 km/h;2020
03/12/2020;09:13:00;COM VÍTIMA;IBURA;AV DOIS RIOS;COLISÃO FRONTAL;2;;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;R-6a;;2020
03/12/2020;10:33:00;COM VÍTIMA;ENCRUZILHADA;RUA CONS PORTELA;COLISÃO;1;1;;;;;;;2;;;;;;;;;;2020
03/12/2020;10:48:00;VÍTIMA FATAL;BOA VISTA;AV CONDE DA BOA VISTA;ATROPELAMENTO;;;;1;1;;;;;1;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6c;;2020
03/12/2020;11:39:00;COM VÍTIMA;VÁRZEA;AV JOAQUIM RIBEIRO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
03/12/2020;14:12:00;COM VÍTIMA;VÁRZEA;AV CAXANGA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
03/12/2020;14:20:00;COM VÍTIMA;ROSARINHO;AV NORTE;COLISÃO COM CICLISTA;;;1;;1;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2020
03/12/2020;17:30:00;COM VÍTIMA;CAXANGÁ;AV CAXANGA;COLISÃO;;2;;;;;;;2;;;;;;;;;;2020
03/12/2020;17:30:00;COM VÍTIMA;VÁRZEA;AV AFONSO OLINDENSE;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
03/12/2020;18:13:00;COM VÍTIMA;CASA FORTE;RUA LEONARDO BEZERRA CAVALCANTE;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
03/12/2020;18:25:00;COM VÍTIMA;TEJIPIÓ;AV LIBERDADE;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
03/12/2020;20:09:00;COM VÍTIMA;BOA VISTA;RUA DA SOLEDADE;COLISÃO TRASEIRA;1;3;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
03/12/2020;21:19:00;COM VÍTIMA;CORDEIRO;AV CAXANGA;COLISÃO COM CICLISTA;;;1;;1;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;40 km/h;2020
03/12/2020;23:31:00;SEM VÍTIMA;;RUA JOSE OSORIO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
03/12/2020;23:46:00;COM VÍTIMA;IMBIRIBEIRA;RUA SARGENTO SILVINO DE MACEDO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Placas Pare;30 km/h;2020
04/12/2020;10:16:00;COM VÍTIMA;TORRE;RUA PROFESSOR TRAJANO DE MENDONCA;TOMBAMENTO;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
04/12/2020;11:46:00;COM VÍTIMA;VÁRZEA;AV AFONSO OLINDENSE;ATROPELAMENTO;;1;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;40 km/h;2020
04/12/2020;12:47:00;SEM VÍTIMA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);ENGAVETAMENTO;3;;;;;;;;0;;;;;;;;;;2020
04/12/2020;12:55:00;COM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO;1;;;;;;;;1;;;;;;;;;;2020
04/12/2020;13:25:00;SEM VÍTIMA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
04/12/2020;15:22:00;COM VÍTIMA;BOA VISTA;AV CONDE DA BOA VISTA;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
04/12/2020;16:24:00;COM VÍTIMA;IBURA;AV DOIS RIOS;COLISÃO TRASEIRA;1;1;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
04/12/2020;17:10:00;COM VÍTIMA;MADALENA;RUA REAL DA TORRE;ATROPELAMENTO;1;1;;1;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
04/12/2020;17:32:00;COM VÍTIMA;CORDEIRO;RUA PROFESSOR JOAQUIM XAVIER DE BRITO;COLISÃO FRONTAL;2;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;;40 km/h;2020
04/12/2020;18:26:00;COM VÍTIMA;MONTEIRO;RUA DE APIPUCOS;COLISÃO FRONTAL;;2;;;;;;;2;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
04/12/2020;18:55:00;COM VÍTIMA;BOA VIAGEM;RUA JOAO CARDOSO AIRES;COLISÃO FRONTAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;30 km/h;2020
04/12/2020;19:46:00;COM VÍTIMA;ENCRUZILHADA;AV NORTE;COLISÃO COM CICLISTA;;1;1;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;2020
05/12/2020;05:46:00;SEM VÍTIMA;CASA AMARELA;AV PEDRO ALLAIN;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
05/12/2020;07:00:00;COM VÍTIMA;IMBIRIBEIRA;AV RECIFE;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
05/12/2020;19:56:00;SEM VÍTIMA;VÁRZEA;AV AFONSO OLINDENSE;COLISÃO;;;;;;;;;0;;;;;;;;;;2020
05/12/2020;20:46:00;SEM VÍTIMA;JARDIM SÃO PAULO;AV SAO PAULO;CHOQUE OBJETO FIXO;;;;;;;;;0;;;;;;;;;;2020
05/12/2020;21:08:00;COM VÍTIMA;ARRUDA;RUA PETRONILA BOTELHO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;40 km/h;2020
06/12/2020;04:01:00;SEM VÍTIMA;IPSEP;RUA DR RAPOSO PINTO;CHOQUE VEÍCULO PARADO;;;;;;;;;0;;;;;;;;;;2020
06/12/2020;09:49:00;COM VÍTIMA;JORDÃO;RUA JOSE MARTORANO;ABALROAMENTO TRANSVERSAL;;1;;;;;1;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
06/12/2020;15:27:00;COM VÍTIMA;JORDÃO;RUA ANTONIO ROCHA;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Outros;Não existe;Não há placas;;2020
