data,hora,natureza_acidente,bairro,endereco,tipo,auto,moto,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimas_fatais,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,ano
03/05/2021,18:37:00,COM VÍTIMA,IMBIRIBEIRA,RUA ANTONIO FALCAO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,2,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
03/05/2021,21:50:40,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
04/05/2021,08:22:00,COM VÍTIMA,SANTO AMARO,AV NORTE,COLISÃO LATERAL,0,0,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,2021
04/05/2021,08:39:00,COM VÍTIMA,BOA VIAGEM,RUA COPACABANA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Outras,2021
04/05/2021,12:28:00,COM VÍTIMA,CABANGA,AV SUL,COLISÃO FRONTAL,0,1,0,0,1,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
04/05/2021,13:35:00,COM VÍTIMA,CORDEIRO,RUA GOMES TABORDA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
04/05/2021,14:34:00,SEM VÍTIMA,CASA AMARELA,RUA CONS NABUCO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
04/05/2021,17:11:00,COM VÍTIMA,CASA FORTE,EST DO ENCANAMENTO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Nublado,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
04/05/2021,20:59:40,SEM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
05/05/2021,08:27:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
05/05/2021,11:58:00,COM VÍTIMA,CIDADE UNIVERSITÁRIA,RUA PROFESSOR ANTONIO COELHO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
05/05/2021,13:46:00,COM VÍTIMA,CABANGA,RUA COMANDANTE ANTONIO MANHAES DE MATTOS,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,,Seca,Perfeito estado,Não existe,Não há placas,2021
05/05/2021,14:48:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,1,1,0,0,1,0,0,0,1,0,,,,,,,,2021
06/05/2021,05:15:00,COM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO FRONTAL,1,2,0,0,0,0,0,0,3,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
06/05/2021,09:19:00,COM VÍTIMA,ENCRUZILHADA,RUA CASTRO ALVES,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Não há placas,2021
06/05/2021,12:48:00,COM VÍTIMA,CORDEIRO,AV MAURICIO DE NASSAU,COLISÃO FRONTAL,2,1,0,0,0,0,0,0,1,0,,,,,,,,2021
06/05/2021,14:46:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
06/05/2021,18:52:00,COM VÍTIMA,CASA AMARELA,RUA CASA AMARELA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
06/05/2021,20:12:00,COM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
06/05/2021,20:33:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
06/05/2021,20:39:40,SEM VÍTIMA,BOA VIAGEM,RUA PROFESSOR JOSE BRANDAO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
07/05/2021,09:12:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
07/05/2021,11:05:00,COM VÍTIMA,IBURA,AV RECIFE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,,2021
07/05/2021,14:04:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
07/05/2021,14:37:00,COM VÍTIMA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,2021
07/05/2021,19:08:00,COM VÍTIMA,IMBIRIBEIRA,AV RECIFE,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
07/05/2021,20:56:40,COM VÍTIMA,ESTÂNCIA,AV RECIFE,ENGAVETAMENTO,3,1,0,0,0,0,0,0,1,0,,,,,,,,2021
08/05/2021,06:42:00,COM VÍTIMA,TORRE,RUA REAL DA TORRE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,2,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,2021
08/05/2021,07:13:00,COM VÍTIMA,SÃO JOSÉ,AV SUL,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,R-4a,2021
08/05/2021,08:53:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
08/05/2021,13:04:00,COM VÍTIMA,BARRO,AV DR JOSE RUFINO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
08/05/2021,13:40:00,COM VÍTIMA,TOTÓ,AV LIBERDADE,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
08/05/2021,14:48:00,COM VÍTIMA,CIDADE UNIVERSITÁRIA,RUA EMILIANO BRAGA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
09/05/2021,14:56:00,SEM VÍTIMA,BOA VIAGEM,RUA DOM JOSE LOPES,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
09/05/2021,15:02:00,COM VÍTIMA,AFOGADOS,RUA NICOLAU PEREIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
09/05/2021,21:57:40,SEM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
10/05/2021,09:53:00,COM VÍTIMA,MACAXEIRA,AV NORTE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,2021
10/05/2021,12:16:00,COM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
10/05/2021,12:31:00,COM VÍTIMA,IBURA,RUA DR BENIGNO JORDAO DE VASCONCELOS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
10/05/2021,13:43:00,COM VÍTIMA,TAMARINEIRA,RUA GOMES COUTINHO,COLISÃO TRASEIRA,0,1,0,0,0,1,0,0,1,0,,,,,,,,2021
11/05/2021,10:14:00,COM VÍTIMA,VASCO DA GAMA,RUA VASCO DA GAMA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
11/05/2021,13:33:00,COM VÍTIMA,CASA AMARELA,AV NORTE,COLISÃO COM CICLISTA,0,0,1,0,1,0,0,0,1,0,,,,,,,,2021
11/05/2021,17:41:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO LATERAL,2,1,0,0,0,0,0,0,1,0,,,,,,,,2021
11/05/2021,18:07:00,SEM VÍTIMA,MADALENA,AV VISCONDE DE ALBUQUERQUE,COLISÃO TRANSVERSAL,1,0,0,0,0,0,0,1,0,0,,,,,,,,2021
11/05/2021,18:35:00,COM VÍTIMA,SÃO JOSÉ,AV SUL,COLISÃO LATERAL,0,2,0,0,0,0,0,0,1,0,,,,,,,,2021
11/05/2021,18:50:00,COM VÍTIMA,CASA FORTE,RUA DE APIPUCOS,ATROPELAMENTO DE ANIMAL,0,0,0,0,0,0,0,0,1,0,,,,,,,,2021
11/05/2021,18:53:00,SEM VÍTIMA,ILHA DO LEITE,RUA JOSE DE ALENCAR,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
12/05/2021,11:35:00,COM VÍTIMA,CASA AMARELA,RUA PADRE LEMOS,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Não existe,R-6a,2021
12/05/2021,12:07:00,COM VÍTIMA,AFOGADOS,RUA VINTE E UM DE ABRIL,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
12/05/2021,13:59:00,COM VÍTIMA,PINA,PTE GOVERNADOR PAULO GUERRA,,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
12/05/2021,15:17:00,COM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,COLISÃO LATERAL,0,2,0,0,0,0,0,0,1,0,,,,,,,,2021
12/05/2021,15:56:00,COM VÍTIMA,SAN MARTIN,AV JOAO CABRAL DE MELO NETO,COLISÃO COM CICLISTA,0,1,0,0,0,0,0,0,1,0,,,,,,,,2021
12/05/2021,17:58:00,COM VÍTIMA,BOA VISTA,RUA DA AURORA,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
13/05/2021,01:36:00,SEM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
13/05/2021,15:41:00,SEM VÍTIMA,BOA VISTA,RUA BISPO CARDOSO AYRES,ALAGAMENTO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
13/05/2021,16:07:00,SEM VÍTIMA,BOA VISTA,RUA BISPO CARDOSO AYRES,ALAGAMENTO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
13/05/2021,17:04:00,SEM VÍTIMA,BOA VISTA,RUA BISPO CARDOSO AYRES,ALAGAMENTO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
14/05/2021,18:00:00,COM VÍTIMA,PRADO,RUA SANTA EDWIRGES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Com defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,2021
14/05/2021,19:12:00,SEM VÍTIMA,BOMBA DO HEMETÉRIO,RUA BOMBA DO HEMETERIO,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
14/05/2021,19:36:00,SEM VÍTIMA,CASA AMARELA,AV NORTE,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
15/05/2021,11:09:00,COM VÍTIMA,BOA VIAGEM,RUA JOAQUIM BANDEIRA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
15/05/2021,13:00:00,COM VÍTIMA,ÁGUA FRIA,RUA MANOEL SILVA,COLISÃO LATERAL,2,0,0,0,0,0,0,0,1,0,,,,,,,,2021
15/05/2021,14:03:00,COM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
15/05/2021,14:35:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,COLISÃO TRASEIRA,0,1,0,0,1,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
15/05/2021,15:13:00,COM VÍTIMA,IBURA,AV RECIFE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
15/05/2021,15:28:00,COM VÍTIMA,PONTO DE PARADA,RUA COUTO MAGALHAES,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,3,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
15/05/2021,15:40:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Não há placas,2021
15/05/2021,15:45:00,COM VÍTIMA,BOA VIAGEM,RUA DOS NAVEGANTES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
15/05/2021,19:06:00,SEM VÍTIMA,BOA VIAGEM,RUA TENENTE JOAO CICERO,COLISÃO TRANSVERSAL,3,0,0,0,0,0,0,0,0,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,"Placas ""Pare""",2021
15/05/2021,21:46:40,SEM VÍTIMA,TORREÃO,RUA OTHON PARAISO,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
16/05/2021,07:35:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO LATERAL,3,0,0,0,0,0,0,0,0,0,,,,,,,,2021
16/05/2021,07:41:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,CAPOTAMENTO,2,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
16/05/2021,17:27:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,2021
16/05/2021,19:10:00,COM VÍTIMA,TORRE,RUA JOSE BONIFACIO,COLISÃO COM CICLISTA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
16/05/2021,19:09:00,COM VÍTIMA,MADALENA,AV BEIRA RIO,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
16/05/2021,19:13:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,CHOQUE,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
17/05/2021,07:07:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,2021
17/05/2021,09:17:00,SEM VÍTIMA,CASA AMARELA,RUA PAULA BATISTA,COLISÃO TRANSVERSAL,1,0,0,0,0,0,1,0,0,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Faixa de retenção,Outras,2021
17/05/2021,10:09:00,COM VÍTIMA,BOMBA DO HEMETÉRIO,RUA BOMBA DO HEMETERIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
17/05/2021,11:32:00,COM VÍTIMA,IMBIRIBEIRA,RUA JORGE DE LIMA,COLISÃO LATERAL,0,2,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
17/05/2021,14:56:00,COM VÍTIMA,SÃO JOSÉ,AV DANTAS BARRETO,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
17/05/2021,19:12:00,SEM VÍTIMA,MANGABEIRA,RUA DA MANGABEIRA,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
17/05/2021,19:22:00,COM VÍTIMA,COQUEIRAL,RUA ANANIAS CATANHO,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,,,,,,,,2021
17/05/2021,19:52:00,COM VÍTIMA,SANTO AMARO,AV NORTE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Dê a preferência""",2021
18/05/2021,07:54:00,COM VÍTIMA,AREIAS,AV RECIFE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
18/05/2021,09:44:00,COM VÍTIMA,ILHA DO LEITE,RUA FRANCISCO ALVES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,"Placas ""Dê a preferência""",2021
18/05/2021,12:48:00,COM VÍTIMA,TORRE,RUA CONDE DE IRAJA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
18/05/2021,13:29:00,COM VÍTIMA,ESPINHEIRO,RUA QUARENTA E OITO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
18/05/2021,15:03:00,COM VÍTIMA,SANTO AMARO,RUA TRES DE MAIO,COLISÃO LATERAL,1,0,0,0,0,0,0,0,1,0,Bom,Não existe,Ilegível,Seca,Mal iluminada,Não existe,Não há placas,2021
18/05/2021,17:32:00,COM VÍTIMA,BOA VISTA,RUA DOM BOSCO,CHOQUE,1,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
18/05/2021,17:42:00,COM VÍTIMA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRASEIRA,0,0,0,0,2,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
18/05/2021,17:55:00,COM VÍTIMA,ESPINHEIRO,AV NORTE,CAPOTAMENTO,1,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
18/05/2021,18:11:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
19/05/2021,07:17:00,COM VÍTIMA,MADALENA,AV BEIRA RIO,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
19/05/2021,08:16:00,COM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
19/05/2021,09:11:00,COM VÍTIMA,BOA VISTA,RUA JOSE DE ALENCAR,COLISÃO LATERAL,2,0,0,0,0,0,0,0,1,0,,,,,,,,2021
19/05/2021,17:35:00,COM VÍTIMA,SANTO AMARO,AV VISCONDE DE SUASSUNA,COLISÃO LATERAL,0,1,0,0,0,0,1,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
19/05/2021,19:05:00,COM VÍTIMA,CORDEIRO,AV CAXANGA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
20/05/2021,08:21:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,COLISÃO COM CICLISTA,0,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
20/05/2021,12:08:00,COM VÍTIMA,TEJIPIÓ,RUA FALCAO DE LACERDA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,2021
20/05/2021,13:58:00,COM VÍTIMA,CORDEIRO,RUA CLAUDIO BROTHERHOOD,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
20/05/2021,15:07:00,COM VÍTIMA,MADALENA,RUA SENADOR FABIO DE BARROS,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
20/05/2021,16:24:00,COM VÍTIMA,IMBIRIBEIRA,AV ENGENHEIRO ALVES DE SOUZA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Ilegível,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
20/05/2021,22:26:40,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
21/05/2021,05:22:00,SEM VÍTIMA,IPUTINGA,AV PROFESSOR JOAQUIM CAVALCANTI,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
21/05/2021,10:03:00,COM VÍTIMA,GRAÇAS,RUA ALBERTO PAIVA,QUEDA,0,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Oleosa,Perfeito estado,Não existe,Não há placas,2021
21/05/2021,10:27:00,COM VÍTIMA,IBURA,AV RECIFE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
21/05/2021,10:35:00,COM VÍTIMA,SANTO ANTÔNIO,AV GUARARAPES,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
21/05/2021,10:50:00,COM VÍTIMA,SANTO ANTÔNIO,AV GUARARAPES,ATROPELAMENTO DE PESSOA,0,0,0,1,0,0,0,0,1,0,,,,,,,,2021
21/05/2021,12:23:00,COM VÍTIMA,SÃO JOSÉ,C SANTA RITA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
21/05/2021,13:11:00,COM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
21/05/2021,14:18:00,COM VÍTIMA,BRASÍLIA TEIMOSA,RUA IVONETE FERREIRA DA SILVA,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Ilegível,Seca,Mal conservada,Não existe,Não há placas,2021
21/05/2021,19:17:00,COM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,COLISÃO LATERAL,2,0,0,0,0,0,0,0,1,0,,,,,,,,2021
21/05/2021,19:34:00,SEM VÍTIMA,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
21/05/2021,20:54:40,COM VÍTIMA,CAMPO GRANDE,RUA CATULO DA PAIXAO CEARENSE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
22/05/2021,08:48:00,COM VÍTIMA,AFOGADOS,RUA PROFESSOR AUGUSTO WANDERLEY FILHO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
22/05/2021,13:49:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
22/05/2021,19:26:00,COM VÍTIMA,SAN MARTIN,AV JOAO CABRAL DE MELO NETO,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
22/05/2021,20:42:40,COM VÍTIMA,ÁGUA FRIA,AV ANIBAL BENEVOLO,COLISÃO FRONTAL,0,1,0,0,0,0,0,0,3,0,,,,,,,,2021
22/05/2021,21:20:40,SEM VÍTIMA,PRADO,RUA GOMES TABORDA,,1,1,0,0,0,0,0,0,0,0,Bom,Não existe,Não existente,Seca,Mal conservada,,Não há placas,2021
22/05/2021,22:17:40,COM VÍTIMA,IPSEP,RUA JEAN EMILE FAVRE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,1,0,,,,,,,,2021
23/05/2021,13:46:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
